SampleN,SumTS,Li_S,Be_S,Na_S,Mg_S,K_S,Ca_S,Sc_S,Ti_S,V_S,Cr_S,Mn_S,Fe_S,Co_S,Ni_S,Cu_S,Zn_S,Ga_S,Ge_S,As_S,Rb_S,Sr_S,Y_S,Zr_S,Nb_S,Mo_S,Cd_S,Sn_S,Sb_S,Cs_S,Ba_S,La_S,Ce_S,Pr_S,Nd_S,Sm_S,Eu_S,Gd_S,Tb_S,Dy_S,Ho_S,Er_S,Yb_S,Hf_S,Pb_S,Th_S,AN,AP,AK,pH,EC,NH4_N,NO3_N,N.N,TN,OM,SoilType,Longitude,Latitude,ALT_extract,Landscape,DI,GDD0,GDD5,GP,MI,MTCO,MTWA,Tmax,Tmin
F1_2_5,5.46914739,14.27737628,0.532936081,154.5027362,3645.163061,2102.603575,2352.106308,3.110031643,307.2733534,28.83969113,21.26129609,411.0814035,20159.77103,8.306212575,19.38624616,19.33575459,28.12386819,5.027379904,1.541369798,5.412369902,18.82223198,8.859629694,8.606160494,3.211610363,0.637316028,0.077730487,0.262466433,6.229014546,0.340954947,2.5343937,81.83655604,20.03589903,41.4614868,5.240577629,20.35140489,4.043936568,0.834050667,3.583776214,0.433215652,2.070772164,0.352339658,0.865294263,0.635115501,0.10456077,12.51621535,6.298879734,193.116,7.288629738,106.35,7.83,53.5,5.37,2.75,8.12,518.1946,11.78788404,Clay,104.596883,30.997618,745,Flat,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229
F1_2_6,2.91730113,14.44900941,0.658418111,137.5591102,3236.053028,2026.016219,1945.303532,3.023055926,301.6184209,26.0186618,20.41035909,335.8321257,19410.68246,9.227619956,17.96234531,21.56377381,27.78214221,4.930420895,1.494734572,6.403493828,20.38985675,9.142754642,7.874916507,1.472235429,0.699745613,0.204113657,0.244655227,5.646170873,0.44782824,2.719724907,91.29530336,19.41359777,42.27100214,4.946361312,18.9510142,3.717900287,0.714027525,3.286445655,0.393982534,1.872787003,0.322941187,0.812750842,0.610155418,0.033916833,16.02983461,6.01873518,267.652,9.395865819,110.7,7.85,43.0,5.73,3.27,9.0,902.7326,12.74811653,Clay,104.596883,30.997618,745,Flat,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229
F1_2_7,6.51534097,14.18172707,0.66355993,167.2421617,3293.158472,1988.04087,2274.590094,3.000713094,291.7668886,26.30243317,23.11431293,363.815427,19341.42337,8.892158034,19.02584137,21.84009037,31.50033386,4.928966343,1.427219116,6.113767634,20.24394155,8.978698733,8.23413712,1.234380936,0.64170519,0.163673502,3.146472722,5.877704355,0.412239161,2.616818968,88.78273677,19.21319298,41.78106851,4.903803208,18.95814937,3.72034502,0.758039953,3.34592255,0.409987972,1.971739565,0.340348163,0.863251434,0.629263487,0.023070321,17.50752158,5.439945201,189.728,8.09255485,94.95,7.86,48.5,11.54,2.75,14.29,784.1526,10.26873685,Clay,104.596883,30.997618,745,Flat,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229
F1_2_8,4.61811753,13.96937791,0.599583664,130.2814121,3398.886548,1990.786373,2132.225383,2.973082266,299.709311,25.2954911,19.86097978,370.1612835,19212.08677,8.24731067,18.55137105,18.11510797,26.58312251,4.757807458,1.452613243,5.357038545,18.15160025,8.306360488,7.838401453,3.70395704,0.629430975,0.094670715,0.140428474,5.276381984,0.358283138,2.521078149,74.86970914,18.95288885,39.93630962,4.851402441,18.58037238,3.656647094,0.711129386,3.231080981,0.389849925,1.875570495,0.321767563,0.80159776,0.579215707,0.120516855,11.78789948,6.290487515,299.838,6.776958342,90.25,7.78,37.3,6.8,3.12,9.92,658.7966,11.92738562,Clay,104.596883,30.997618,745,Flat,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229
F1_2_9,5.35252904,15.8620016,0.554300566,170.5692851,3541.170101,2160.064402,2375.487938,3.246730731,339.5636241,28.53814801,23.07969375,410.9513162,21584.29644,10.20642573,19.44282313,24.87233643,30.86399848,5.292363847,1.555615365,6.97904455,21.76502771,9.826043975,8.572983906,1.663094465,0.715148792,0.292120917,0.200860222,6.251512879,0.470119077,2.908940913,89.91859598,20.62487024,44.64378725,5.196272537,19.97406469,3.943642805,0.775078218,3.478781555,0.423783309,2.040796249,0.348556588,0.878648854,0.653721,0.037400797,16.77827007,6.602928658,215.985,8.091908092,88.75,7.74,48.1,14.76,3.62,18.38,790.9286,11.12265879,Clay,104.596883,30.997618,745,Flat,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229
F1_2_10,4.52771354,15.57521782,0.671161132,180.9256412,3601.102109,2270.132679,2616.403246,3.179979125,319.0454811,27.89093186,22.24970265,385.3034049,21333.00701,10.0498336,19.71775706,27.78693672,33.06195643,5.342735071,1.534912511,6.85340282,21.31244309,10.48308858,8.515542082,1.492868008,0.661985611,0.192468545,0.182097844,6.23481292,0.464483584,2.79157508,97.15341905,20.66348274,44.52930663,5.201287875,19.90637898,3.885226262,0.772636925,3.446530043,0.409426296,2.010521974,0.343664407,0.870895408,0.640895747,0.032195979,17.26247144,6.064748,188.034,6.190095847,140.55,7.24,64.4,5.42,3.4,8.82,910.1862,9.794693672,Clay,104.596883,30.997618,745,Flat,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229
F1_2_11,3.44456462,15.20164391,0.656562818,146.2372866,3608.628101,2167.281537,2346.698202,3.190519178,284.0604883,27.98463088,22.44315233,393.3375449,20897.40001,10.10674963,19.39112033,21.70085423,30.18223995,5.370826544,1.546805439,6.835804281,21.1983475,10.649479,9.013813009,0.865588893,0.526652998,0.201124317,0.203509544,5.833116659,0.40274501,2.739793741,90.59818902,20.90835761,45.16743227,5.253641293,20.06157667,3.945258927,0.791393114,3.529910169,0.427106751,2.107784972,0.359819977,0.912301696,0.672506287,0.017782984,17.10032326,5.749117182,181.5968,10.28601103,123.5,7.33,50.4,7.19,4.15,11.34,851.9126,21.33362977,Clay,104.596883,30.997618,745,Flat,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229
F1_2_12,8.89802932,16.35108467,0.642955009,168.1540532,3817.373251,2296.214393,2585.871616,3.341270833,320.133934,28.90601801,23.30556724,352.4262381,21739.64938,10.0321321,20.20408187,24.84673686,32.01118589,5.587464616,1.593064762,6.912589886,22.27436324,11.92842387,9.14271595,1.113875871,0.624150927,0.181198861,0.206396563,6.203660091,0.460294298,2.864594135,116.9102146,20.34697164,43.84843832,5.098511116,19.71605663,3.91787007,0.809275417,3.532398486,0.4329696,2.114172643,0.369398604,0.91930882,0.687004153,0.025883898,18.29005109,5.858494094,189.728,9.073505364,120.5,7.09,82.5,6.52,3.08,9.6,908.3228,13.85909914,Clay,104.596883,30.997618,745,Flat,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229
F1_2_13,5.69708347,16.00451549,0.777510598,167.5570318,3767.589491,2236.747063,2936.551069,3.474499612,328.1555485,30.17453839,24.38885356,429.8838537,22148.16677,10.27916196,20.32746694,25.0743104,31.48387746,5.655303427,1.602911956,7.012057628,22.27985206,12.31564607,10.04550487,1.89925489,0.736417201,0.213805054,0.250732636,6.14130365,0.510021296,2.933172436,129.7685197,22.39820951,47.65173259,5.638723916,21.70864698,4.256788012,0.886615208,3.807710003,0.472525746,2.305930707,0.393234623,0.991920124,0.745344713,0.038476879,19.13461498,6.102766646,215.985,6.388245628,116.25,7.35,84.9,7.28,5.36,12.64,946.7766,15.0945036,Clay,104.596883,30.997618,745,Flat,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229
F1_2_14,4.25619949,14.33390974,0.668663503,155.5871603,3569.280884,2172.274337,2785.792535,3.248577089,313.265289,28.37302891,22.63917807,416.7380045,20902.86886,9.401811755,19.23341781,23.99250938,29.92983888,5.271153206,1.562019449,6.556903244,20.44119515,11.34458974,8.773580969,2.129240095,0.668038789,0.191490519,0.242317831,5.980371193,0.448567466,2.685445668,110.9087968,21.14062738,45.23579939,5.243871234,20.13086934,3.91254783,0.785580191,3.495649094,0.427059328,2.069048436,0.354265401,0.89337077,0.680494938,0.051536732,17.32496517,6.171366176,189.728,8.477619086,106.25,7.41,125.5,6.57,4.79,11.36,853.6066,20.00511842,Clay,104.596883,30.997618,745,Flat,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229
F1_2_15,4.47511946,13.66537063,0.726083146,164.3849207,3215.103051,1926.610713,2897.828361,2.878024828,308.0138483,25.62056054,20.95687255,432.8991004,18724.5807,8.828544715,17.34855424,24.24940131,26.29425507,4.576986386,1.349791846,5.90172667,18.38521362,12.65719817,8.047693202,2.760629748,0.768346559,0.123321998,0.220093988,5.336135095,0.4450582,2.459003635,102.3463845,18.08776715,39.44033469,4.52911394,17.47504742,3.399413889,0.70912122,3.063942846,0.376835607,1.877330347,0.323335494,0.8252612,0.612136575,0.078259002,16.09462348,5.281616652,214.291,11.99328376,111.95,7.42,70.3,2.91,5.89,8.8,1087.548,9.782519462,Clay,104.596883,30.997618,745,Flat,0.353727996,5432.399902,3614.100098,774.5,0.508509994,4.300000191,24.0,35.61000061,-6.510000229
F1_3_5,3.49588824,27.59016837,1.064241503,190.9571885,6748.367789,3464.089785,11187.88226,4.234070032,296.0553587,31.12362272,27.99146817,522.8511648,29965.98286,12.10828008,29.27926344,38.23675959,42.06214344,6.117265859,1.974616815,11.57368599,25.31684113,25.98127861,10.93074963,2.636804847,0.578930214,0.078350035,0.261628235,6.150636469,0.742040149,3.431836226,106.2360147,17.83050359,35.93648316,4.620100942,18.32057865,4.15453536,0.902775554,3.882022548,0.537924107,2.454119491,0.462786363,1.091554381,0.845627057,0.088537705,20.06008019,6.812163333,248.6792,7.976708013,155.05,7.75,121.4,0.4,5.7,6.1,967.1046,11.33579833,Clay,104.589605,30.95135,604,Mountain,0.355518997,5586.100098,3762.300049,792.2999878,0.506640017,4.699999809,24.5,36.15999985,-6.0
F1_3_6,0.77031341,25.51609366,0.950272857,185.5605972,6359.388301,3352.927373,9729.210832,4.082442085,292.6761827,30.78249392,27.91367826,497.8363619,28919.96768,11.93391583,29.26924498,43.34348633,42.54667911,6.227528432,1.914311428,11.30526886,25.79841551,30.73114461,11.64394813,2.245415642,0.794268825,0.129704817,0.238671236,6.427896404,0.720479693,3.502670481,113.334089,18.72179,37.72846456,4.843594359,19.40577776,4.281546139,0.891503846,4.071060483,0.519134192,2.600447639,0.451115119,1.139915492,0.831456121,0.062541743,21.74563851,7.122653889,269.346,9.079661558,157.65,7.62,125.8,9.11,6.63,15.74,1044.351,7.839439052,Clay,104.589605,30.95135,604,Mountain,0.355518997,5586.100098,3762.300049,792.2999878,0.506640017,4.699999809,24.5,36.15999985,-6.0
F1_3_8,5.16608004,26.26238777,1.036236856,185.5567951,6246.471079,3345.453318,7295.719221,4.17778338,300.4471311,30.73965583,27.37291366,542.7575766,29415.58065,11.99538076,29.3327101,40.52591679,42.31519085,6.161827253,1.921034223,11.36966486,25.34474598,24.28799711,11.45857778,4.108040214,0.772770558,0.12624813,0.385448244,6.391230817,0.802212211,3.490302614,117.9955653,18.20458311,36.1252536,4.710203644,18.95719868,4.243020939,0.8801837,4.082460056,0.514641493,2.587301659,0.455801622,1.117834655,0.829297769,0.091398265,21.98433581,7.296876022,215.985,9.571286142,149.1,7.6,119.9,9.74,6.59,16.33,977.2686,7.01009677,Clay,104.589605,30.95135,604,Mountain,0.355518997,5586.100098,3762.300049,792.2999878,0.506640017,4.699999809,24.5,36.15999985,-6.0
F1_3_9,2.52852792,25.80414004,0.961759793,160.1406026,6245.125775,3312.882754,8975.545791,3.977713312,310.5119555,30.25272286,27.38416546,481.5563034,28332.96832,11.62542211,28.06406927,37.17413166,40.22004281,5.937810491,1.930091598,10.99385689,25.01357114,26.56498465,11.03997285,2.976768645,0.7679888,0.042104348,0.241349886,6.307308213,0.779618746,3.455589993,106.367567,18.22349709,36.31002826,4.678830188,18.71351366,4.113896093,0.86139064,3.878601451,0.49818044,2.471058307,0.425207456,1.067825116,0.803948402,0.077401208,20.63931555,7.123727242,271.2094,6.699732011,149.35,7.48,128.8,8.11,4.61,12.72,1039.269,12.36586042,Clay,104.589605,30.95135,604,Mountain,0.355518997,5586.100098,3762.300049,792.2999878,0.506640017,4.699999809,24.5,36.15999985,-6.0
F1_3_10,3.58456848,24.30360473,0.891265385,161.3894731,5562.72974,2963.273868,7619.405972,3.628778382,292.4309699,27.32040221,24.21397783,485.0068561,25892.50217,10.59476603,25.46493299,38.5315345,39.28756689,5.338312022,1.66886378,10.16984694,22.82190163,23.9516556,10.13471744,4.545452923,0.81256274,0.067182959,0.237045637,5.812093626,0.792729799,3.207366693,102.4883633,16.72359997,33.33639603,4.300727495,17.33311764,3.794224201,0.783212639,3.619140613,0.454381113,2.283615401,0.398830843,1.000804543,0.717918117,0.110160669,19.63913461,6.4486253,267.652,9.292565947,141.0,7.52,133.4,5.08,5.98,11.06,984.0446,12.83356886,Clay,104.589605,30.95135,604,Mountain,0.355518997,5586.100098,3762.300049,792.2999878,0.506640017,4.699999809,24.5,36.15999985,-6.0
F1_3_11,1.27443951,21.94884235,0.861149859,149.6821096,5073.975029,2648.836693,8459.251489,3.279137056,268.2076791,24.70178599,22.36350782,399.9196766,23222.83013,9.425129897,23.41280789,39.32896522,33.33199091,4.701630502,1.482568305,9.102850404,20.48780127,22.70229202,8.857364018,3.336645134,0.654472697,0.030443694,0.20439546,5.220838938,0.711811009,2.887870506,85.55467911,14.05789933,28.16460168,3.687546803,14.74826319,3.284295177,0.704794,3.159021505,0.402869385,1.989818358,0.345332479,0.882769975,0.656460779,0.094662347,16.81479031,5.807315415,271.2094,6.982125758,136.5,7.9,127.3,3.25,6.7,9.95,1009.9628,9.148594713,Clay,104.589605,30.95135,604,Mountain,0.355518997,5586.100098,3762.300049,792.2999878,0.506640017,4.699999809,24.5,36.15999985,-6.0
F1_3_12,3.52095429,27.33767521,1.083454367,169.7905923,6410.304989,3274.721903,10477.42047,4.05772312,335.4078073,30.52662987,28.14821845,497.3205916,29351.17391,12.06614979,29.64755169,43.4797862,41.60354269,5.819578571,1.997869156,11.762491,24.26076134,26.35145097,10.79200136,4.254972809,0.788222198,0.056079241,0.257237009,6.556683349,0.86310158,3.46268634,105.0630236,17.661454290000002,35.69581618,4.633549483,18.55847796,4.133927928,0.8769509,3.975882231,0.498182836,2.474320517,0.430231964,1.064094357,0.793100423,0.121513455,21.09703156,7.374195797,265.958,8.981318857,177.7,7.92,142.0,2.93,9.82,12.75,1036.5586,7.572311062,Clay,104.589605,30.95135,604,Mountain,0.355518997,5586.100098,3762.300049,792.2999878,0.506640017,4.699999809,24.5,36.15999985,-6.0
F1_3_13,1.10890514,28.42532953,1.026953336,182.7588455,6843.277948,3456.179469,11486.50804,4.26591747,340.7197484,32.21860043,28.66818988,526.049512,31057.23019,12.7203014,30.77839005,50.85614705,43.29270546,6.178079965,2.027931497,11.95497328,26.21076085,28.05080246,11.45191012,4.438335017,0.771018876,0.070589058,0.275282141,6.533845511,0.911212246,3.791380676,109.8147856,17.92973121,36.13339472,4.714197734,19.08399807,4.32198209,0.903844518,4.147806068,0.531516937,2.624384696,0.452317497,1.137482644,0.837137502,0.131021393,21.99875764,7.693103088,322.8764,6.993006993,148.4,7.95,125.2,11.06,8.61,19.67,868.8526,9.73204726,Clay,104.589605,30.95135,604,Mountain,0.355518997,5586.100098,3762.300049,792.2999878,0.506640017,4.699999809,24.5,36.15999985,-6.0
F1_3_15,4.31210979,26.42250434,1.095225678,171.4859417,6491.584543,3258.71726,11901.12636,4.07207602,293.5276682,29.87182973,27.15610935,485.4973916,29634.56651,11.97082567,30.284939,47.20348645,43.12002301,5.889482885,1.984587955,11.37618056,24.71138361,29.33259575,10.97139822,3.718074453,0.641884576,0.057914776,0.272971424,6.312457895,0.820265685,3.492708733,102.8720844,17.43581936,34.64455107,4.543783269,18.3651404,4.1299576,0.864001338,3.959956962,0.501655708,2.52996004,0.431253751,1.074369805,0.801149944,0.108628087,21.04869245,7.298486865,267.652,7.089507529,136.75,7.98,151.2,5.01,6.6,11.61,853.6066,8.767434967,Clay,104.589605,30.95135,604,Mountain,0.355518997,5586.100098,3762.300049,792.2999878,0.506640017,4.699999809,24.5,36.15999985,-6.0
F1_4_5,0.03287184,20.13903864,0.826901416,175.2056815,4791.717951,3133.31501,17101.48593,3.299841756,265.4710484,27.37861791,24.84055731,383.8930693,22937.38913,10.27122918,24.50068172,31.78895125,39.0430373,4.981077775,1.544163489,7.127155954,21.2191889,31.00205281,9.539531435,2.457237396,0.730980258,0.04046042,0.325521653,6.350600542,0.627607232,2.58914743,100.2586036,16.15463238,33.29863407,4.200485979,16.60544432,3.583251499,0.752005963,3.330293473,0.420091689,2.126605255,0.369894276,0.934841509,0.696032584,0.086505761,19.86696325,5.505935005,284.9308,15.36067667,172.1,8.03,143.4,4.01,13.53,17.54,1832.7386,8.774499816,Clay,104.515726,30.999869,734,Mountain,0.357864976,5443.700195,3624.699951,773.0,0.503970981,4.400000095,24.10000038,35.47999954,-6.449999809
F1_4_6,1.12070081,20.28209578,0.800795846,208.2942607,4893.663254,3212.074606,16050.91837,3.302710282,262.3869009,27.49879724,24.91713041,392.7316979,23351.94064,10.45349567,24.87527358,34.29349413,43.43005552,5.126715037,1.508628717,7.35791762,21.48253919,29.73315293,9.507365434,2.749297784,1.450337147,0.215804593,0.338036379,5.576010447,0.591994259,2.443332268,100.2373083,17.25005493,35.46245847,4.427722096,17.40361941,3.809163503,0.780736045,3.451676096,0.445572776,2.131728712,0.390412037,0.954727292,0.742655939,0.128551779,19.38831787,5.798024733,326.2644,15.79115695,261.45,7.96,161.0,6.83,6.81,13.64,1879.493,16.71033203,Clay,104.515726,30.999869,734,Mountain,0.357864976,5443.700195,3624.699951,773.0,0.503970981,4.400000095,24.10000038,35.47999954,-6.449999809
F1_4_7,0.0778711,19.08613513,0.716137842,222.3386503,4602.386168,3021.331762,16078.47297,3.14944349,244.8508026,26.21714597,24.06020427,365.120925,21872.55944,9.79066007,24.57059027,35.10208645,40.88017593,4.838369035,1.407122454,6.665495373,20.447632,28.62534249,8.682594967,2.579612998,1.022796231,0.075004727,0.341378796,5.396644701,0.488906915,2.25919702,100.223915,15.87825281,32.97464435,4.07010487,16.04046028,3.378579248,0.704205492,3.090849778,0.392096125,1.928236174,0.34173696,0.872020973,0.662987579,0.077400017,17.84058019,5.062334537,326.2644,17.54805775,159.8,7.05,148.1,10.34,8.86,19.2,1976.7286,20.22031623,Clay,104.515726,30.999869,734,Mountain,0.357864976,5443.700195,3624.699951,773.0,0.503970981,4.400000095,24.10000038,35.47999954,-6.449999809
