SampleN,SumTS,Li_S,Be_S,Na_S,Mg_S,K_S,Ca_S,Sc_S,Ti_S,V_S,Cr_S,Mn_S,Fe_S,Co_S,Ni_S,Cu_S,Zn_S,Ga_S,Ge_S,As_S,Rb_S,Sr_S,Y_S,Zr_S,Nb_S,Mo_S,Cd_S,Sn_S,Sb_S,Cs_S,Ba_S,La_S,Ce_S,Pr_S,Nd_S,Sm_S,Eu_S,Gd_S,Tb_S,Dy_S,Ho_S,Er_S,Yb_S,Hf_S,Pb_S,Th_S,AN,AP,AK,pH,EC,NH4_N,NO3_N,N.N,TN,OM,SoilType,Longitude,Latitude,ALT_extract,Landscape,DI,GDD0,GDD5,GP,MI,MTCO,MTWA,Tmax,Tmin
Z1_2_7,5.6682473,22.68419302,1.012563082,566.9050541,9433.094209,3903.041461,35920.17262,4.701010728,605.7491844,37.12748082,33.32646582,534.7746041,26232.79073,10.63956363,26.95002381,39.73361105,52.39278329,6.570082878,2.092012574,11.41739607,29.17390109,70.9561498,11.09005758,4.498498738,1.761653682,0.482706335,0.200614318,6.776911367,0.857663128,4.070484416,149.955659,21.46025205,43.63907216,5.137033497,19.34067154,3.886877082,0.763822884,3.56125976,0.462664329,2.382289541,0.430014345,1.117271336,0.928469165,0.169206124,19.74465321,6.386197734,267.652,3.623844899,216.1,8.19,148.1,6.79,3.96,10.75,1414.6594,18.92454342,Clay,115.671164,33.771275,39,Flat,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962
Z1_2_8,1.02735104,18.89035165,0.820936351,507.1460479,8029.073468,3400.00834,29185.31605,4.017037708,514.3496669,31.74164231,28.78985693,462.8669099,22477.27686,9.158340487,22.71005602,34.55694201,46.06166652,5.623710855,1.814921826,9.868785741,25.03528556,58.78589315,9.610545068,4.479618559,1.53178669,0.612259556,0.236968954,6.357973483,0.744879646,3.398378423,125.2582436,18.14457496,36.8744184,4.398260149,16.57010457,3.240788505,0.642724735,3.037024032,0.393895243,2.037597635,0.362873202,0.962973902,0.775029759,0.17343851,16.72611706,5.656186809,186.34,2.796308872,258.1,8.2,148.5,2.8,5.77,8.57,1617.6006,18.21609145,Clay,115.671164,33.771275,39,Flat,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962
Z1_2_9,2.1969899,18.04472727,0.771476838,565.4755649,7719.142035,3383.177839,30337.94324,3.829773857,453.9173552,29.94574245,29.40565091,436.7841392,21112.55553,8.714666175,21.888159,37.12853804,51.27351691,5.316532965,1.666466604,9.383058749,23.43204878,59.45235733,9.039872533,1.382181528,1.099314182,0.333528607,0.173214823,5.432023081,0.507086476,3.161761154,123.9033479,17.52827584,35.56701725,4.146766499,15.53651566,3.101833783,0.602118857,2.896140091,0.372237536,1.931052715,0.343852926,0.900786656,0.736475517,0.052773802,15.77717676,4.450857134,259.182,2.790846025,360.25,8.22,153.6,6.31,9.31,15.62,1564.409,18.72637671,Clay,115.671164,33.771275,39,Flat,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962
Z1_2_10,0.80757404,19.4342308,0.841075383,569.1801409,8150.555221,3653.995928,31018.86118,4.087189733,483.8738327,32.19472241,28.72304562,452.0497489,22605.43971,9.192359183,23.29428418,36.69646637,45.15549396,5.735059102,1.768008881,10.03133403,25.51092219,60.46567687,9.46990738,1.671479141,1.209069081,0.368210075,0.158907515,5.599717886,0.571013427,3.412875652,126.8764436,18.24969924,37.17157054,4.346097909,16.27397259,3.20640081,0.631985247,3.036453138,0.394820469,2.04203972,0.357988001,0.937397638,0.773417619,0.069743478,16.29313725,4.727681849,186.34,2.896292745,280.2,8.23,147.6,6.28,6.53,12.81,1497.3266,1.437934318,Clay,115.671164,33.771275,39,Flat,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962
Z1_2_11,6.07724915,22.90271384,1.118737262,645.7756675,9556.000154,4201.398896,36011.61858,4.761323162,591.6559819,37.21218631,32.46885469,538.3572163,26520.60401,10.71956059,26.77501341,42.84923089,52.37662128,6.720463511,2.136974796,11.54314371,29.36004051,70.58639943,11.15126258,3.223173487,1.552523295,0.422937434,0.188047201,6.583622524,0.745068571,4.043482408,148.3502196,22.22647762,45.2065654,5.296046584,19.84507697,3.885013381,0.734386159,3.607686648,0.467114251,2.408870003,0.426396393,1.114525818,0.9248921,0.118882479,18.7293992,6.477326897,250.712,2.99198149,256.8,8.33,152.4,6.57,6.11,12.68,1411.102,16.31453895,Clay,115.671164,33.771275,39,Flat,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962
Z1_2_12,2.85721262,21.54008153,1.046111157,545.261767,9292.33229,3913.659465,35133.67544,4.626434982,558.3040255,36.25291098,31.98482558,528.0715393,25471.36561,10.3696613,25.62113941,38.02626551,50.24311116,6.474776669,2.023542569,11.14737308,28.34060189,68.86459433,10.73662483,2.425446005,1.453856217,0.391986712,0.192637271,6.247037795,0.63114543,3.836029059,142.3294879,21.03993429,42.87511031,4.981174231,18.83592687,3.685334721,0.71896605,3.483651274,0.446815996,2.286690178,0.409056983,1.083084032,0.877062082,0.091040428,17.83958137,5.680302764,189.728,2.598337064,238.7,8.38,156.3,6.89,17.97,24.86,1427.8726,17.92276205,Clay,115.671164,33.771275,39,Flat,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962
Z1_2_13,2.41929069,17.80534806,0.801806882,586.1987833,7847.404937,3348.504995,31102.802,3.773011995,498.038626,31.17656908,27.43857619,442.5665364,21592.19492,8.812905658,21.99411249,42.83362294,44.31228444,5.426664242,1.677023069,9.398385699,24.06156307,60.81261799,9.29698227,2.667151478,1.348584435,0.366112704,0.170195534,5.630163833,0.604041408,3.280111944,123.3901211,18.60315927,37.19747373,4.369267537,16.45540257,3.215567785,0.62068123,3.019856095,0.38650203,1.993305823,0.356526344,0.943602417,0.751975915,0.101893733,15.45228416,5.30073035,193.116,2.693535515,224.6,8.39,155.4,5.96,6.57,12.53,1378.4078,17.14272251,Clay,115.671164,33.771275,39,Flat,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962
Z1_2_14,3.22872605,20.35057421,0.882372946,424.6361283,8364.296501,3722.928295,30721.31436,4.319688367,525.4676897,33.47632045,29.33018665,492.0209852,23715.1991,9.682449844,23.97857515,32.97193032,42.41040546,5.900169233,1.884450011,10.55037229,26.77932985,62.65660509,10.05112021,3.848149757,1.447422983,0.409394032,0.188352764,5.593295752,0.75434684,3.648961697,134.2566334,19.06702295,38.49591402,4.545294036,17.05753268,3.337993254,0.675889478,3.17627167,0.41107473,2.155953505,0.389964372,1.026755168,0.821473673,0.140748447,16.92068729,5.751915936,271.2094,3.497761433,303.5,8.21,161.3,9.87,8.08,17.95,1490.5506,17.4216404,Clay,115.671164,33.771275,39,Flat,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962
Z1_2_15,4.90295357,19.910587,0.912072085,681.333824,8359.283924,3797.59194,31420.98742,4.234389271,516.598065,32.68830963,27.89619124,482.0121758,23117.97689,9.435045465,23.33129765,37.01625866,45.73049414,5.863001012,1.932913966,10.51175136,26.24764362,62.45322797,9.846279715,4.547111727,2.317995338,0.609581451,0.204339064,5.923389815,0.921508065,3.656481338,131.3877162,18.95205861,38.91577234,4.593730346,17.276845,3.468497902,0.692683205,3.177881042,0.437762013,2.178787675,0.40297947,1.034726206,0.849125064,0.23992478,17.15291753,6.064156702,276.2914,7.091490212,374.4,8.16,181.4,2.43,7.68,10.11,1721.104,20.02654386,Clay,115.671164,33.771275,39,Flat,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962
Z1_3_1,3.4702404,16.97009279,0.732549789,502.7085848,6943.914373,2682.202247,34469.88772,3.742440945,473.3137414,28.89228243,25.88048578,311.4669864,19517.5475,7.465437598,19.56133407,31.22603872,36.00968642,5.085558098,1.573324064,8.192712247,18.80206279,75.46546409,8.185472429,4.000011088,1.008208055,0.268450639,0.097356451,6.068173416,0.53268428,2.643239836,110.2360346,17.05251582,34.18227921,4.077187012,15.12554448,2.911697744,0.571885425,2.723621343,0.348388742,1.777767937,0.314094101,0.817977985,0.67179845,0.118229599,10.87711895,6.106966464,217.8484,1.597763132,196.3,8.27,167.4,1.68,14.52,16.2,557.1566,19.37272599,Clay,115.650011,33.7485,38,Flat,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908
Z1_3_2,4.13733194,19.08227367,0.773303851,500.7408719,7828.559928,3189.500584,39493.27234,4.500456513,551.0600706,33.92047786,29.61034999,359.5643825,22664.23257,8.603145675,21.9540251,31.98173739,37.65351492,6.276358539,1.819453455,9.26409473,23.13876858,83.11058505,9.342029131,4.485303528,0.857396743,0.276675972,0.116412583,6.046904411,0.581223443,3.204109719,137.7234145,20.27782409,40.57047245,4.813325886,18.10947575,3.519466157,0.671788365,3.184554056,0.413068001,2.055439285,0.360398688,0.968945443,0.760283936,0.114490899,12.18658671,7.41289809,255.794,1.794401467,200.85,8.24,143.2,5.33,3.86,9.19,512.435,8.130945385,Clay,115.650011,33.7485,38,Flat,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908
Z1_3_3,1.26805424,16.82099218,0.704209986,568.4086056,7028.033532,2802.077396,35988.33405,3.756587201,489.0324515,29.22434409,25.92795156,322.0675646,19630.29654,7.462928377,19.51626494,34.69292277,37.2422985,5.309025973,1.5748748,8.118891084,19.88449132,74.52648755,8.178669591,4.25611686,0.959743027,0.303250507,0.118382075,5.486580905,0.606559189,2.805394943,118.1644952,17.3726513,34.84152602,4.122809637,15.58987574,3.050134339,0.589018218,2.805232882,0.355720708,1.831351116,0.323944385,0.86423122,0.6943752,0.115070223,11.34168426,6.197673268,269.346,28.97450244,905.3,8.19,175.4,5.58,7.9,13.48,1107.7066,7.874000551,Clay,115.650011,33.7485,38,Flat,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908
Z1_3_4,1.7833545,18.50916665,0.96665005,507.5365648,7622.792528,3403.727791,39398.21647,4.032192293,536.7556025,33.69064428,28.53821122,388.5423799,22958.81087,8.410214003,21.30684333,35.86393696,42.2771946,5.73803102,1.827761633,10.2698558,21.01944194,85.39051799,8.885901061,1.777370272,1.376287571,0.441550598,0.217310687,6.181406831,0.737193578,3.036690298,164.4766413,18.20140443,36.73814888,4.391303606,16.47347628,3.250729619,0.639751239,2.974981347,0.38189302,1.965716465,0.34757818,0.90850021,0.745214319,0.040922342,13.17471565,6.305841926,272.734,16.06786427,498.5,8.29,163.9,4.31,6.8,11.11,1046.2144,17.21825096,Clay,115.650011,33.7485,38,Flat,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908
Z1_3_5,2.24106387,18.18251819,0.745904818,518.0084373,7591.735786,3469.306714,38785.78783,3.971103666,512.9488081,31.61891277,27.43111205,345.8275233,21512.49488,8.059290298,20.75358758,34.69715545,41.0957386,5.532140048,1.728281136,9.10853213,20.40351576,79.483517,8.48666443,1.495572629,1.271737219,0.342151116,0.127677647,5.971286948,0.56849249,2.845220429,136.8901871,17.39477511,35.37533042,4.154943851,15.59274212,3.048403903,0.597431516,2.817244925,0.35895403,1.846784081,0.325667015,0.870219251,0.714814064,0.029555395,11.8963087,5.707473519,326.2644,33.76893258,559.9,8.33,184.9,5.33,7.48,12.81,1294.0466,15.0922976,Clay,115.650011,33.7485,38,Flat,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908
Z1_3_6,1.73955472,20.847136,0.909653347,462.7740483,7892.012756,3526.484902,33277.76792,4.610963577,506.1092116,35.31165412,30.24005182,394.6903013,23616.48159,9.386769501,23.23328301,35.10829131,39.79402948,6.326469296,1.815402817,9.975768606,24.3678859,70.74203925,9.687148251,2.727801016,1.107000157,0.277716557,0.142188116,5.735439657,0.607887747,3.303983184,143.8027871,19.42721275,39.89855373,4.701326815,17.56873993,3.486238778,0.678238137,3.190070328,0.415289461,2.109810343,0.374644957,0.981032436,0.804447612,0.061311978,14.41408904,6.877580686,267.652,11.46788991,343.1,8.34,181.6,4.63,9.02,13.65,1040.963,17.58667904,Clay,115.650011,33.7485,38,Flat,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908
Z1_3_7,1.31875441,20.74279917,1.07429023,556.6351668,8318.624552,4045.533024,41437.10389,4.597455529,546.6526622,36.20696217,31.4566716,405.7567637,24067.01333,9.308400784,23.86344911,38.77029094,44.44467587,6.431501117,1.9044093,10.07206112,23.91006861,81.42155845,9.967862289,3.264119932,1.407934313,0.297564573,0.146478884,6.304700637,0.694094534,3.269184181,152.2576105,19.96247455,40.21150057,4.746233116,17.88147972,3.494764148,0.685835495,3.229841996,0.42271805,2.220084647,0.384657331,1.011577721,0.846547331,0.069997132,14.33044904,6.956999713,271.2094,20.43460925,627.4,8.33,172.4,6.26,5.56,11.82,1077.2146,14.09503315,Clay,115.650011,33.7485,38,Flat,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908
Z1_3_8,9.19573539,18.16421186,0.756065459,493.378508,7013.526675,3447.854866,32276.84532,4.03119946,491.5481595,31.25028059,27.8559031,366.8264404,20671.38032,8.075339816,20.70238731,34.22331162,40.81596595,5.642460848,1.641643091,8.643134638,21.5406262,64.92580197,8.564019182,3.040098063,1.196894165,0.25349642,0.109274039,5.580429627,0.635798123,2.955200283,135.0937478,16.99343199,34.7510274,4.07045483,15.3721657,3.044356089,0.588183092,2.800716519,0.360381836,1.858150778,0.328546733,0.889189239,0.718106055,0.073447819,13.00881433,6.693262187,135.52,13.75762651,595.35,8.38,162.7,1.64,4.16,5.8,1128.7122,14.09086933,Clay,115.650011,33.7485,38,Flat,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908
Z1_3_9,3.23435605,20.3390371,0.915948799,623.2133435,7908.063694,3912.825496,35608.33739,4.488609074,531.914712,34.67163541,30.53390566,392.0358462,23279.0149,8.975491985,23.31020415,40.95886324,44.12727782,6.23920476,1.91085852,9.878175518,24.55551227,73.27915766,9.602847042,3.565461938,1.364288794,0.334228285,0.190440072,6.402081138,0.749073932,3.339144271,147.0733757,18.90136943,39.06079143,4.488245671,16.79349261,3.344575245,0.661378662,3.132476776,0.403740728,2.079849364,0.368449438,0.969711314,0.804780231,0.094434071,14.79361092,6.74891021,271.2094,8.298340332,543.4,8.47,170.6,5.41,3.65,9.06,989.1266,10.61814609,Clay,115.650011,33.7485,38,Flat,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908
Z1_3_10,4.99914053,19.6995997,0.975046483,576.8297715,7799.888383,3971.361734,36414.2556,4.351357177,536.6966664,34.08134341,28.72080643,392.0389758,22786.8337,8.894071622,22.23771468,39.50908309,42.53808782,6.054643484,1.835598852,9.751121041,24.11985955,71.14295075,9.425117344,4.062013938,1.354392919,0.306799589,0.142447634,5.733867136,0.754464697,3.289340061,143.4071194,18.76484298,38.52017877,4.499933646,16.75191459,3.366101278,0.634202766,3.084511461,0.406643749,2.07289159,0.369245325,0.982871048,0.812089763,0.102877785,14.43222908,6.826224747,189.8974,13.09842819,740.85,8.32,169.4,4.06,4.06,8.12,1027.2416,13.96904236,Clay,115.650011,33.7485,38,Flat,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908
Z1_3_11,4.34578113,15.11066322,0.71600559,498.5936603,6215.609397,2838.767509,31300.86718,3.375112217,400.5146869,26.47245922,22.7113042,314.5891811,17810.14384,6.931400688,17.8805156,33.21477117,37.13929607,4.875017442,1.445151153,7.554829238,18.17523002,62.75638127,7.302012979,2.366551259,0.926821311,0.231588141,1.436392509,4.605861283,0.525356029,2.452961313,114.5625204,14.70349769,29.97810996,3.501924855,13.18898603,2.61178024,0.507295717,2.43121928,0.306327699,1.589090623,0.278110532,0.738479351,0.585873581,0.050304487,12.56111894,5.159881143,162.624,14.87916916,427.6,8.34,162.4,5.25,4.49,9.74,1023.0066,15.61879202,Clay,115.650011,33.7485,38,Flat,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908
Z1_3_12,1.33003317,23.01481589,0.948257574,810.7522836,9024.176437,4350.583758,41109.69553,5.160530395,608.2098483,39.90103478,34.05379413,453.7816801,26501.49943,10.31209996,26.36418975,45.48239926,51.55274617,7.125163691,2.105681755,10.73101751,27.79025554,84.97039525,10.85853879,3.416692059,1.543847129,0.324261675,0.175859564,6.804329901,0.781752564,3.641297168,167.5305853,21.45251797,43.57716701,5.11591581,19.17272549,3.778617763,0.74376564,3.54641631,0.464093552,2.343867164,0.421652773,1.108019306,0.893510365,0.085848157,17.18904873,7.43066522,206.668,20.06869284,479.65,8.26,179.8,4.68,5.52,10.2,1316.4074,15.50190041,Clay,115.650011,33.7485,38,Flat,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908
Z1_3_13,0.88871221,23.34984794,0.988003508,741.8272811,10195.05384,4343.467639,40806.21992,5.057780633,622.0441984,40.19729522,35.04738527,589.4762929,28344.67215,11.46384815,28.85077935,49.64154122,57.16648927,7.10423842,2.251903042,12.58916136,32.08843178,81.10809884,11.8327941,4.102181699,1.704130487,0.449450731,0.1943021,7.001729619,0.838695355,4.457047813,165.5769725,22.66180584,46.39147849,5.424537763,20.32563973,3.999291593,0.797185815,3.854608602,0.491413201,2.561796275,0.450589378,1.209374024,0.983376239,0.156520288,20.15736431,6.703142806,321.013,8.381560567,217.45,8.29,163.3,7.37,5.31,12.68,1255.0846,21.79431674,Clay,115.650011,33.7485,38,Flat,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908
